repo_name,pr_number,pr_id,agent,language,base_sha,head_sha,codeql_version,query_suite,rule_id,rule_name,result_level,security_severity,problem_severity,rule_tags,rule_kind,is_security_alert,is_quality_alert,alert_category,quality_category,quality_taxonomy_version,severity,precision,cwe,file_path,location_class,start_line,fingerprint,match_method,fingerprint_method,fingerprint_ambiguity_n,lifecycle
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/automatic-semicolon-insertion,Semicolon insertion,,,recommendation,quality|maintainability|readability|language-features|statistical|non-attributable,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""665654""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/automatic-semicolon-insertion,Semicolon insertion,,,recommendation,quality|maintainability|readability|language-features|statistical|non-attributable,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""666456""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/automatic-semicolon-insertion,Semicolon insertion,,,recommendation,quality|maintainability|readability|language-features|statistical|non-attributable,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""678961""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/react/unused-or-undefined-state-property,Unused or undefined state property,,,warning,quality|reliability|correctness|frameworks/react,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,high,,packages/kit/src/components/ErrorBoundary/index.tsx,production,37,"{""primaryLocationLineHash"": ""ee005634ed605c62:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/unreachable-statement,Unreachable statement,,,warning,quality|reliability|correctness|external/cwe/cwe-561,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""177129""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/unreachable-statement,Unreachable statement,,,warning,quality|reliability|correctness|external/cwe/cwe-561,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""215832""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/unreachable-statement,Unreachable statement,,,warning,quality|reliability|correctness|external/cwe/cwe-561,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""448617""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/unreachable-statement,Unreachable statement,,,warning,quality|reliability|correctness|external/cwe/cwe-561,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""486883""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/unreachable-statement,Unreachable statement,,,warning,quality|reliability|correctness|external/cwe/cwe-561,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""573768""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/unreachable-statement,Unreachable statement,,,warning,quality|reliability|correctness|external/cwe/cwe-561,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""658408""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/unreachable-statement,Unreachable statement,,,warning,quality|reliability|correctness|external/cwe/cwe-561,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""674953""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/kit-bg/src/services/ServicePrime/ServicePrime.tsx,production,87,"{""primaryLocationLineHash"": ""ed7c966d565c5c3:1"", ""primaryLocationStartColumnFingerprint"": ""54""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""13860""}",fingerprint,fingerprint,2,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""13860""}",fingerprint,fingerprint,2,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""88463""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""226966""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""307048""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""323571""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""323737""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""413986""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""422324""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""423971""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""424030""}",fingerprint,fingerprint,1,introduced
OneKeyHQ/app-monorepo,6480,2268115815,Human,TypeScript,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/shared/src/modules3rdParty/stripe-v3/index.js,production,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""439162""}",fingerprint,fingerprint,1,introduced
marimo-team/marimo,3755,2329914697,Human,Python,c6312ad2d1343d76682a354ebeb9ab50b1b10338,0e2ff5710b57c7c07f820c55e7ca50f81b860742,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,marimo/_ast/app.py,production,58,"{""primaryLocationLineHash"": ""a82c9e4edbb2b978:1"", ""primaryLocationStartColumnFingerprint"": ""42""}",fingerprint,fingerprint,1,introduced
marimo-team/marimo,3755,2329914697,Human,Python,c6312ad2d1343d76682a354ebeb9ab50b1b10338,0e2ff5710b57c7c07f820c55e7ca50f81b860742,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,marimo/_ast/cell_manager.py,production,17,"{""primaryLocationLineHash"": ""54030a5199ccd89a:1"", ""primaryLocationStartColumnFingerprint"": ""29""}",fingerprint,fingerprint,1,introduced
marimo-team/marimo,3755,2329914697,Human,Python,c6312ad2d1343d76682a354ebeb9ab50b1b10338,0e2ff5710b57c7c07f820c55e7ca50f81b860742,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,marimo/_ast/cell_manager.py,production,17,"{""primaryLocationLineHash"": ""54030a5199ccd89a:1"", ""primaryLocationStartColumnFingerprint"": ""35""}",fingerprint,fingerprint,1,introduced
marimo-team/marimo,3755,2329914697,Human,Python,c6312ad2d1343d76682a354ebeb9ab50b1b10338,0e2ff5710b57c7c07f820c55e7ca50f81b860742,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,marimo/_ast/cell_manager.py,production,18,"{""primaryLocationLineHash"": ""dee45cdf87b36320:1"", ""primaryLocationStartColumnFingerprint"": ""33""}",fingerprint,fingerprint,1,introduced
marimo-team/marimo,3755,2329914697,Human,Python,c6312ad2d1343d76682a354ebeb9ab50b1b10338,0e2ff5710b57c7c07f820c55e7ca50f81b860742,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,marimo/_ast/cell_manager.py,production,18,"{""primaryLocationLineHash"": ""dee45cdf87b36320:1"", ""primaryLocationStartColumnFingerprint"": ""47""}",fingerprint,fingerprint,1,introduced
marimo-team/marimo,3755,2329914697,Human,Python,c6312ad2d1343d76682a354ebeb9ab50b1b10338,0e2ff5710b57c7c07f820c55e7ca50f81b860742,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,marimo/_ast/cell_manager.py,production,24,"{""primaryLocationLineHash"": ""cfada278c2646bb7:1"", ""primaryLocationStartColumnFingerprint"": ""28""}",fingerprint,fingerprint,1,introduced
marimo-team/marimo,3755,2329914697,Human,Python,c6312ad2d1343d76682a354ebeb9ab50b1b10338,0e2ff5710b57c7c07f820c55e7ca50f81b860742,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,marimo/_ast/pytest.py,production,7,"{""primaryLocationLineHash"": ""46db0bfcbbc69618:1"", ""primaryLocationStartColumnFingerprint"": ""29""}",fingerprint,fingerprint,1,introduced
marimo-team/marimo,3755,2329914697,Human,Python,c6312ad2d1343d76682a354ebeb9ab50b1b10338,0e2ff5710b57c7c07f820c55e7ca50f81b860742,2.23.2,security-and-quality,py/unreachable-statement,Unreachable code,,,warning,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-561,tests/_runtime/script_data/fn_exception.py,test,15,"{""primaryLocationLineHash"": ""9387e2169d8e909:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
marimo-team/marimo,3755,2329914697,Human,Python,c6312ad2d1343d76682a354ebeb9ab50b1b10338,0e2ff5710b57c7c07f820c55e7ca50f81b860742,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/_runtime/script_data/fn_exception.py,test,25,"{""primaryLocationLineHash"": ""f4f74d2c3f4f9eb:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,90082,2474210990,Human,Python,17d074d5ac0edd3af484fd8e7083cb53a5be94aa,c53c373ed2cb3449dbd6b145489e8153e8d3aa53,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,src/sentry/issues/highlights.py,production,8,"{""primaryLocationLineHash"": ""5cf03e9aa67d7212:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,90082,2474210990,Human,Python,17d074d5ac0edd3af484fd8e7083cb53a5be94aa,c53c373ed2cb3449dbd6b145489e8153e8d3aa53,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,src/sentry/feedback/usecases/save_feedback_event.py,production,7,"{""primaryLocationLineHash"": ""50044d6b5a3815eb:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,90082,2474210990,Human,Python,17d074d5ac0edd3af484fd8e7083cb53a5be94aa,c53c373ed2cb3449dbd6b145489e8153e8d3aa53,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,src/sentry/ingest/userreport.py,production,28,"{""primaryLocationLineHash"": ""584913254cbf21a2:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
rsyslog/rsyslog,5543,2299590833,Human,C,e4d491b2bad3f395cf41cd7773c5f030bdf53cda,199d4ba84f0175e58a6728b7c33fe7395605e8e5,2.23.2,security-and-quality,cpp/implicit-function-declaration,Implicit function declaration,,,warning,correctness|maintainability,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,medium,,plugins/omsnmp/omsnmp.c,production,653,"{""primaryLocationLineHash"": ""627e35572b6f9a0f:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
rsyslog/rsyslog,5543,2299590833,Human,C,e4d491b2bad3f395cf41cd7773c5f030bdf53cda,199d4ba84f0175e58a6728b7c33fe7395605e8e5,2.23.2,security-and-quality,cpp/mistyped-function-arguments,Call to a function with one or more incompatible arguments,,,warning,correctness|maintainability,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,medium,,contrib/imkmsg/imkmsg.c,production,127,"{""primaryLocationLineHash"": ""beeb9b4bd6a14dca:1"", ""primaryLocationStartColumnFingerprint"": ""8""}",fingerprint,fingerprint,1,introduced
rsyslog/rsyslog,5543,2299590833,Human,C,e4d491b2bad3f395cf41cd7773c5f030bdf53cda,199d4ba84f0175e58a6728b7c33fe7395605e8e5,2.23.2,security-and-quality,cpp/mistyped-function-arguments,Call to a function with one or more incompatible arguments,,,warning,correctness|maintainability,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,medium,,plugins/imkafka/imkafka.c,production,205,"{""primaryLocationLineHash"": ""18af36de83c5c7d8:1"", ""primaryLocationStartColumnFingerprint"": ""8""}",fingerprint,fingerprint,1,introduced
rsyslog/rsyslog,5543,2299590833,Human,C,e4d491b2bad3f395cf41cd7773c5f030bdf53cda,199d4ba84f0175e58a6728b7c33fe7395605e8e5,2.23.2,security-and-quality,cpp/mistyped-function-arguments,Call to a function with one or more incompatible arguments,,,warning,correctness|maintainability,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,medium,,plugins/omruleset/omruleset.c,production,140,"{""primaryLocationLineHash"": ""5a9a02719532702c:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
tradingview/lightweight-charts,1826,2363191720,Human,TypeScript,1157acbb7a5be85775e9d218b9a01fe2308ff35d,665253c67cb725fa34f040e0a4b81c25eaa958e1,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/e2e/graphics/test-cases/two-scales/two-overlays-share-scale.js,test,48,"{""primaryLocationLineHash"": ""84183fb00293aad0:1"", ""primaryLocationStartColumnFingerprint"": ""9""}",fingerprint,fingerprint,145,introduced
tradingview/lightweight-charts,1826,2363191720,Human,TypeScript,1157acbb7a5be85775e9d218b9a01fe2308ff35d,665253c67cb725fa34f040e0a4b81c25eaa958e1,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/e2e/interactions/test-cases/markers/text-hit-test.js,test,15,"{""primaryLocationLineHash"": ""ee00a7dc2c17327:1"", ""primaryLocationStartColumnFingerprint"": ""9""}",fingerprint,fingerprint,4,introduced
tradingview/lightweight-charts,1826,2363191720,Human,TypeScript,1157acbb7a5be85775e9d218b9a01fe2308ff35d,665253c67cb725fa34f040e0a4b81c25eaa958e1,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/e2e/interactions/test-cases/markers/text-hit-test.js,test,21,"{""primaryLocationLineHash"": ""16871fabe5ad0490:1"", ""primaryLocationStartColumnFingerprint"": ""9""}",fingerprint,fingerprint,2,introduced
tradingview/lightweight-charts,1826,2363191720,Human,TypeScript,1157acbb7a5be85775e9d218b9a01fe2308ff35d,665253c67cb725fa34f040e0a4b81c25eaa958e1,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/e2e/interactions/test-cases/plugins/hit-test-top.js,test,124,"{""primaryLocationLineHash"": ""6567fc102c32c362:1"", ""primaryLocationStartColumnFingerprint"": ""9""}",fingerprint,fingerprint,24,introduced
tradingview/lightweight-charts,1826,2363191720,Human,TypeScript,1157acbb7a5be85775e9d218b9a01fe2308ff35d,665253c67cb725fa34f040e0a4b81c25eaa958e1,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/e2e/interactions/test-cases/touch/horz-page-scroll-when-handle-scroll-is-disabled.js,test,66,"{""primaryLocationLineHash"": ""afc0fb6ffebcefb5:1"", ""primaryLocationStartColumnFingerprint"": ""9""}",fingerprint,fingerprint,9,introduced
tradingview/lightweight-charts,1826,2363191720,Human,TypeScript,1157acbb7a5be85775e9d218b9a01fe2308ff35d,665253c67cb725fa34f040e0a4b81c25eaa958e1,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/e2e/interactions/test-cases/plugins/custom-series-mouse-params.js,test,339,"{""primaryLocationLineHash"": ""f14523760c40dde0:1"", ""primaryLocationStartColumnFingerprint"": ""9""}",fingerprint,fingerprint,3,introduced
crewAIInc/crewAI,1905,2279949383,Human,Python,42311d9c7ab6d033784ce2035a03c3f695fc0173,047929b9101495135854425c4711ade756f7a623,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/crewai/agents/agent_builder/utilities/base_output_converter.py,production,2,"{""primaryLocationLineHash"": ""ff1875b21392a0be:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
